"NAME:","run_5_1"
"EXPERIMENT TIME:","Thu Jun 01 21:51:35 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","133"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"42.345693184000005","-1.84","0.63","-2.79"
"42.412802048","-0.04","-0.47","-1.49"
"42.496688128","-0.55","0.71","-2.04"
"42.597351424","-20.01","5.02","-9.89"
"42.672848896000005","-20.01","4.47","-8.63"
"42.73995776","-11.85","0.67","-7.37"
"42.790289408","2.59","-3.18","0.00"
"42.86578688","-1.29","3.41","-2.00"
"42.974838784","0.63","2.00","-3.65"
"43.083890688000004","-20.01","2.67","-9.65"
"43.159388160000006","-20.01","2.71","-9.02"
"43.218108416","-8.90","1.18","-5.06"
"43.293605888","4.55","0.67","-0.51"
"43.394269184","-2.55","-0.98","-2.04"
"43.469766656000004","-7.45","-1.45","-5.84"
"43.553652736000004","-20.01","1.96","-11.61"
"43.637538816","-20.01","1.84","-9.22"
"43.70464768","-6.63","2.43","-1.80"
"43.780145152","-3.14","-1.29","0.43"
"43.864031232","-1.73","3.61","-2.04"
"43.939528704000004","-11.77","-1.61","-14.87"
"44.040192000000005","-20.01","4.16","-8.87"
"44.115689472","-20.01","1.29","-7.30"
"44.191186944","-2.59","-0.43","-1.26"
"44.652560384000004","-0.31","1.53","0.43"
"44.728057856","-1.69","0.90","-1.37"
"44.744835072","-16.16","2.20","-10.12"
"44.761612288","-20.01","-4.35","-8.83"
"44.778389504","-14.47","1.41","-7.14"
"44.786778112","-2.90","1.26","1.45"
"44.845498368","-1.33","1.14","-1.61"
"44.853886976000005","-3.77","1.49","-3.49"
"44.929384448","-18.67","-1.26","-12.32"
"44.996493312000005","-20.01","3.26","-10.79"
"45.071990784","-8.83","0.39","-5.45"
"45.147488256","4.28","5.14","-1.26"
"45.239762944000006","-1.41","-1.29","-2.04"
"45.323649024000005","-12.43","-1.49","-8.20"
"45.424312320000006","-20.01","4.55","-10.63"
"45.491421184000004","-19.53","4.51","-9.85"
"45.566918656000006","-3.69","-0.43","-0.67"
"45.659193344","-3.26","-0.24","1.14"
"45.726302208","0.24","2.24","-2.63"
"45.810188288000006","-18.40","-1.53","-10.36"
"45.902462976","-20.01","4.71","-11.02"
"45.977960448000005","-12.87","-1.33","-5.22"
"46.070235136","1.41","1.61","-0.55"
"46.128955392","0.27","-1.65","-0.86"
"46.212841472","-5.30","0.31","-3.49"
"46.296727552","-20.01","3.30","-11.06"
"46.397390848","-20.01","0.75","-8.32"
"46.456111104","-3.45","0.12","-3.49"
"46.531608576","-2.04","1.14","0.90"
"46.607106048000006","-1.88","0.20","-1.02"
"46.674214912000004","-9.38","2.20","-13.49"
"46.758100992","-20.01","-1.26","-10.04"
