"NAME:","matan r 2"
"EXPERIMENT TIME:","Thu Jun 01 12:45:58 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","163"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"53.703868416000006","15.89","4.67","-15.14"
"53.770977280000004","17.57","5.73","-12.00"
"53.838086144","6.39","-2.28","-3.61"
"53.90519500800001","-5.30","-4.79","-1.49"
"53.989081088000006","2.16","-0.78","-4.79"
"54.072967168000005","20.01","-5.65","-20.01"
"54.131687424000006","9.65","0.08","-7.65"
"54.215573504000005","-7.61","2.20","-1.37"
"54.299459584000004","-1.45","0.39","-1.69"
"54.391734272","-2.12","7.88","-20.01"
"54.484008960000004","20.01","7.37","-13.45"
"54.542729216000005","9.02","-1.10","-5.96"
"54.668558336000004","-5.18","-4.04","-2.04"
"54.7356672","-1.49","0.08","-2.31"
"54.811164672000004","20.01","-5.53","-5.73"
"54.878273536","20.01","-4.71","-7.61"
"54.962159616","5.57","3.02","-5.33"
"55.046045696","-10.43","3.02","-1.73"
